Skyarrow Bridge	Black and White	Pokemon	https://youtu.be/AWy-fL5Evw4
Striaton City	Black and White	Pokemon	https://youtu.be/3VPoaGTHEIg
Undella Town (Autumn / Winter / Spring)	Black and White	Pokemon	https://youtu.be/rgLsfd5uplQ
Victory Is Right Before Your Eyes!	Black and White	Pokemon	https://youtu.be/0NhzYd9NUWk
Village Bridge	Black and White	Pokemon	https://youtu.be/ctpCYukHV6s
Battle! Colress	Black 2 and White 2	Pokemon	https://youtu.be/qDZygFP1iNQ
Battle! Ghetsis	Black 2 and White 2	Pokemon	https://youtu.be/VxV0eDM-TUw
Battle! Neo Plasma	Black 2 and White 2	Pokemon	https://youtu.be/-vCbwiGamBw
Battle! PWT Final	Black 2 and White 2	Pokemon	https://youtu.be/uUY5KjHwczY
Battle! Rival	Black 2 and White 2	Pokemon	https://youtu.be/bI2WzOONl7w
Nimbasa Gym - Stage	Black 2 and White 2	Pokemon	https://youtu.be/FGI4z7wBPEE
Virbank City	Black 2 and White 2	Pokemon	https://youtu.be/q4_Hyk8Sjic
Cipher Peon Battle	Colosseum	Pokemon	https://youtu.be/LnG-xcbsj3s
Final Battle	Colosseum	Pokemon	https://youtu.be/VDoZy4r3_8I
Friendly Battle	Colosseum	Pokemon	https://youtu.be/UciyoCQb32U
Miror B's Retro Groove	Colosseum	Pokemon	https://youtu.be/XID5xI4_Gds
Normal Battle	Colosseum	Pokemon	https://youtu.be/M9f2_u5luhw
Phenac City	Colosseum	Pokemon	https://youtu.be/ZjReRTJZt88
Pyrite Town	Colosseum	Pokemon	https://youtu.be/YbkkrFAoT2Q
The Under	Colosseum	Pokemon	https://youtu.be/3pjhPrSWQoM
Vs. Mode Battle #1	Colosseum	Pokemon	https://youtu.be/e-cvkq807ag
Battle! Champion	Diamond and Pearl	Pokemon	https://youtu.be/rXefFHRgyE0
Battle! Dialga/Palkia	Diamond and Pearl	Pokemon	https://youtu.be/3go01DLQDE4
Battle! Elite Four	Diamond and Pearl	Pokemon	https://youtu.be/c_MavjffFRA
Battle! Gym Leader	Diamond and Pearl	Pokemon	https://youtu.be/qiCpFkybzeI
Battle! Lake Guardians (Uxie/Mesprit/Azelf)	Diamond and Pearl	Pokemon	https://youtu.be/tK1PWoWdUXY
Battle! Rival	Diamond and Pearl	Pokemon	https://youtu.be/hv8g5u55QFA
Battle! Team Galactic	Diamond and Pearl	Pokemon	https://youtu.be/GB1nLTo68hM
Battle! Trainer	Diamond and Pearl	Pokemon	https://youtu.be/qtzPna9yFjg
Battle! Wild Pokémon	Diamond and Pearl	Pokemon	https://youtu.be/O35J-aNajG4
Canalave City (Day)	Diamond and Pearl	Pokemon	https://youtu.be/gQaddqGL1Do
Champion Cynthia Encounter	Diamond and Pearl	Pokemon	https://youtu.be/cho2NsCKZZc
Eterna City (Day)	Diamond and Pearl	Pokemon	https://youtu.be/Jb5gWqUBtvk
Eterna Forest	Diamond and Pearl	Pokemon	https://youtu.be/YFzw8ygfw4Y
Floaroma Town (Day)	Diamond and Pearl	Pokemon	https://youtu.be/r8AB6VzBsE4
Game Corner	Diamond and Pearl	Pokemon	https://youtu.be/xaF-QdRhvrE
Hearthome City (Day)	Diamond and Pearl	Pokemon	https://youtu.be/eXea1obqc-M
Jubilife City (Day)	Diamond and Pearl	Pokemon	https://youtu.be/IyB2OHaXdco
Lake	Diamond and Pearl	Pokemon	https://youtu.be/luKuQNEuXBA
Mt. Coronet	Diamond and Pearl	Pokemon	https://youtu.be/8hASaRRCwgc
Oreburgh City (Day)	Diamond and Pearl	Pokemon	https://youtu.be/P1AbuG2tb0I
Professor Rowan's Laboratory	Diamond and Pearl	Pokemon	https://youtu.be/0Bq_tYRBzdg
Route 209 (Day)	Diamond and Pearl	Pokemon	https://youtu.be/qAH6hNFkHTw
Sandgem Town (Day)	Diamond and Pearl	Pokemon	https://youtu.be/XElZEE9t-5E
Solaceon Town (Day)	Diamond and Pearl	Pokemon	https://youtu.be/5mbt-VCp_KQ
Twinleaf Town (Day)	Diamond and Pearl	Pokemon	https://youtu.be/Mh1gBFo38ac
Underground Passage	Diamond and Pearl	Pokemon	https://youtu.be/HPzmrbCFlp4
Battle! Champion	FireRed and LeafGreen	Pokemon	https://youtu.be/-4vpdkEkup8
Battle! Deoxys	FireRed and LeafGreen	Pokemon	https://youtu.be/zCvccmNwFV8
Battle! Gym Leader	FireRed and LeafGreen	Pokemon	https://youtu.be/yylKlV2Wij8
Battle! Trainer	FireRed and LeafGreen	Pokemon	https://youtu.be/13nNWVHkiEY
Battle! Wild Pokémon	FireRed and LeafGreen	Pokemon	https://youtu.be/78Gzi7nwOrI
Bicycle	FireRed and LeafGreen	Pokemon	https://youtu.be/dJ02Yk8U7d0
Celadon City	FireRed and LeafGreen	Pokemon	https://youtu.be/RiGf4DKG3N4
Cerulean City	FireRed and LeafGreen	Pokemon	https://youtu.be/Vr1wBF7yZRc
Cinnabar Island	FireRed and LeafGreen	Pokemon	https://youtu.be/fPmVzG4RSIQ
Game Corner	FireRed and LeafGreen	Pokemon	https://youtu.be/e4v6XqG81jA
Guide	FireRed and LeafGreen	Pokemon	https://youtu.be/9koeaJutZdY
Lavender Town	FireRed and LeafGreen	Pokemon	https://youtu.be/WzW9Xf08GaI
Mt. Moon	FireRed and LeafGreen	Pokemon	https://youtu.be/5YWPCXLXvDA
Pallet Town	FireRed and LeafGreen	Pokemon	https://youtu.be/dfRLeXXsdnM
Pokémon Center	FireRed and LeafGreen	Pokemon	https://youtu.be/8RJZIEVsDVE
Pokémon Gym	FireRed and LeafGreen	Pokemon	https://youtu.be/FAO6TGnFTkA
Pokémon Mansion	FireRed and LeafGreen	Pokemon	https://youtu.be/5Z2bXmnomDY
Pokémon Tower	FireRed and LeafGreen	Pokemon	https://youtu.be/gGQCMnVjK9g
Professor Oak	FireRed and LeafGreen	Pokemon	https://youtu.be/uTyRfY-B7Tk
Professor Oak's Laboratory	FireRed and LeafGreen	Pokemon	https://youtu.be/vdicEWOuelM
Rival Encounter	FireRed and LeafGreen	Pokemon	https://youtu.be/SY_yecbricw
Route 1	FireRed and LeafGreen	Pokemon	https://youtu.be/7RBuIWPn4EA
Route 3	FireRed and LeafGreen	Pokemon	https://youtu.be/Oxrar0EPIV4
Route 11	FireRed and LeafGreen	Pokemon	https://youtu.be/a6AgVuT6BQI
Silph Co.	FireRed and LeafGreen	Pokemon	https://youtu.be/acnVH5NoYf8
S.S. Anne	FireRed and LeafGreen	Pokemon	https://youtu.be/Aq3gneejUg4
Surf	FireRed and LeafGreen	Pokemon	https://youtu.be/j7cnKLVn-wk
Team Rocket Hideout	FireRed and LeafGreen	Pokemon	https://youtu.be/edL6I9cKZkI
Vermilion City	FireRed and LeafGreen	Pokemon	https://youtu.be/Y42IIwqfgkE
Viridian City/Pewter City	FireRed and LeafGreen	Pokemon	https://youtu.be/16v_M1ygxYE
Viridian Forest	FireRed and LeafGreen	Pokemon	https://youtu.be/MM8qhyxwIQo
Azalea Town	Gold and Silver	Pokemon	https://youtu.be/64obE19g6Mk
Battle! Champion	Gold and Silver	Pokemon	https://youtu.be/gpMKVAcjeTg
Battle! Gym Leader (Johto)	Gold and Silver	Pokemon	https://youtu.be/e9UNWmjMXcw
Battle! Gym Leader (Kanto)	Gold and Silver	Pokemon	https://youtu.be/bk-9xWqZZXY
Battle! Raikou/Entei/Suicune	Gold and Silver	Pokemon	https://youtu.be/y8Pgfp4JYW0
Battle! Rival	Gold and Silver	Pokemon	https://youtu.be/1nGUYMr6Jws
Battle! Team Rocket	Gold and Silver	Pokemon	https://youtu.be/tWF7Q4-StOs
Battle! Trainer (Johto)	Gold and Silver	Pokemon	https://youtu.be/GOgMqbWMiOo
Battle! Trainer (Kanto)	Gold and Silver	Pokemon	https://youtu.be/sLIF66XLL8Y
Battle! Wild Pokémon (Johto)	Gold and Silver	Pokemon	https://youtu.be/ZQ7UpTUiixk
Battle! Wild Pokémon (Kanto)	Gold and Silver	Pokemon	https://youtu.be/lGAnaPCzk_s
Bicycle	Gold and Silver	Pokemon	https://youtu.be/_kuJVW1kXTM
Bug-Catching Contest	Gold and Silver	Pokemon	https://youtu.be/XsAja3_vjws
Cherrygrove City	Gold and Silver	Pokemon	https://youtu.be/UhXiUxHhHIU
Dark Cave/Ice Path	Gold and Silver	Pokemon	https://youtu.be/1JLHpXb3sP8
Ecruteak City	Gold and Silver	Pokemon	https://youtu.be/GhJhR96tJwk
Game Corner	Gold and Silver	Pokemon	https://youtu.be/kBGc8j539O8
Goldenrod City	Gold and Silver	Pokemon	https://youtu.be/Tp8nuM-nwPE
Lavender Town	Gold and Silver	Pokemon	https://youtu.be/g76W944CXzo
National Park	Gold and Silver	Pokemon	https://youtu.be/2XjouKSkSeM
New Bark Town	Gold and Silver	Pokemon	https://youtu.be/D0j9AOEhzO8
Olivine Lighthouse / Mt. Silver	Gold and Silver	Pokemon	https://youtu.be/_90wpQppr7Y
Radio Tower Takeover!	Gold and Silver	Pokemon	https://youtu.be/SASncz_P4Zc
Route 1	Gold and Silver	Pokemon	https://youtu.be/3AVNSwCdOPs
Route 2 (Viridian Forest)	Gold and Silver	Pokemon	https://youtu.be/xLD4J-qYf8k
Route 29	Gold and Silver	Pokemon	https://youtu.be/e-XADboBdko
Union Cave / Ruins of Alph	Gold and Silver	Pokemon	https://youtu.be/gdmcXhXUJjs
S.S. Aqua	Gold and Silver	Pokemon	https://youtu.be/DBEhQRaRS6I
Sprout Tower	Gold and Silver	Pokemon	https://youtu.be/NMWDQfgLzMc
Surf	Gold and Silver	Pokemon	https://youtu.be/q-p6_aupNGc
Violet City/Olivine City	Gold and Silver	Pokemon	https://youtu.be/CS_ZMPj21IE
New Bark Town	HeartGold and SoulSilver	Pokemon	https://youtu.be/NpJH3f8YX7A
Route 47/48	HeartGold and SoulSilver	Pokemon	https://youtu.be/1o0t3P4ddm4
Dialga's Fight to the Finish!	Explorers of Sky	Pokemon	https://youtu.be/bPGuiZ48PbA
Do Your Best as Always	Explorers of Sky	Pokemon	https://youtu.be/E_l1LJWfqUc
Don't Ever Forget	Explorers of Sky	Pokemon	https://youtu.be/5oMi9H74pjE
Pokémon Exploration Team Theme	Explorers of Sky	Pokemon	https://youtu.be/bhfnjWlJhRU
Temporal Tower	Explorers of Sky	Pokemon	https://youtu.be/9hSrrXJkHjQ
Treasure Town	Explorers of Sky	Pokemon	https://youtu.be/9NGcVkm0Y3U
Battle! Lorekeeper Zinnia	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/GIn8_Q27WFY
Battle! Regirock/Regice/Registeel	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/jiDgi4BN7aE
Battle! Rival (Brendan/May)	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/JPbl6o9mGEs
Battle! Trainer	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/in3zXwiDlkE
Battle! Wally (Final)	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/9sX_54hHcEE
Battle! Wild Pokémon	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/EtPIFmwjxM8
Mt. Pyre	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/eu6tON1xkBU
Slateport City	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/wW-Pu4Squ8M
Verdanturf Town	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/5VTWvQHsMDk
Victory Road	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/oLmP9sLZnt8
Wally Theme (Emotion)	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/NPnw-2pGAq8
Battle! Champion	Red and Blue	Pokemon	https://youtu.be/QjA0V57kzR8
Battle! Gym Leader	Red and Blue	Pokemon	https://youtu.be/e2bmMCmWs9A
Battle! Trainer	Red and Blue	Pokemon	https://youtu.be/v1xivdTB8qY
Battle! Wild Pokémon	Red and Blue	Pokemon	https://youtu.be/vkrdK40V_7c
Celadon City	Red and Blue	Pokemon	https://youtu.be/kXQfg_Y0t1M
Cerulean City	Red and Blue	Pokemon	https://youtu.be/gnLHjgaisPc
Cinnabar Island	Red and Blue	Pokemon	https://youtu.be/e2K6yJjrtPE
Cycling	Red and Blue	Pokemon	https://youtu.be/J1VtrL7lP8s
Game Corner	Red and Blue	Pokemon	https://youtu.be/s6xGY9wr8ls
Guide	Red and Blue	Pokemon	https://youtu.be/FcK9tnJUop4
Lavender Town	Red and Blue	Pokemon	https://youtu.be/YLEw185e7SM
Mt. Moon	Red and Blue	Pokemon	https://youtu.be/xfH1e2E2hKM
Pallet Town	Red and Blue	Pokemon	https://youtu.be/X-ctKr8YctU
Pokémon Center	Red and Blue	Pokemon	https://youtu.be/L-hK0m_i3Go
Pokémon Gym	Red and Blue	Pokemon	https://youtu.be/Vx5p1Jv27Zk
Pokémon Mansion	Red and Blue	Pokemon	https://youtu.be/0GdSvMEFppc
Pokémon Tower	Red and Blue	Pokemon	https://youtu.be/j7AUnYyG1Rk
Professor Oak	Red and Blue	Pokemon	https://youtu.be/znLforV9pgE
Professor Oak's Laboratory	Red and Blue	Pokemon	https://youtu.be/JrTdQ-Vvp-g
Rival Encounter	Red and Blue	Pokemon	https://youtu.be/J3Gc1ZUNgUo
Route 1	Red and Blue	Pokemon	https://youtu.be/u4cVF9dKHvc
Route 3	Red and Blue	Pokemon	https://youtu.be/c_XEAfV5Iys
Route 11	Red and Blue	Pokemon	https://youtu.be/rNHsOQQVjZk
S.S. Anne	Red and Blue	Pokemon	https://youtu.be/AtQqYMWFafM
Silph Co.	Red and Blue	Pokemon	https://youtu.be/E-rcps1nn2M
Surfing	Red and Blue	Pokemon	https://youtu.be/Y2pzvMmuyB8
Team Rocket Hideout	Red and Blue	Pokemon	https://youtu.be/Hu8eoZ0j0fs
Vermilion City	Red and Blue	Pokemon	https://youtu.be/AIb0EG1BQFA
Victory Road	Red and Blue	Pokemon	https://youtu.be/naSBf3yOKcY
Viridian City/Pewter City	Red and Blue	Pokemon	https://youtu.be/AdKj5cmt_OA
Viridian Forest	Red and Blue	Pokemon	https://youtu.be/jc-1ndC7cr8
Abandoned Ship	Ruby and Sapphire	Pokemon	https://youtu.be/sFU8mrXb9LY
Battle Pyramid	Ruby and Sapphire	Pokemon	https://youtu.be/ae6KKpfPgHM
Battle! Champion	Ruby and Sapphire	Pokemon	https://youtu.be/LaAGsbtETIg
Battle! Elite Four	Ruby and Sapphire	Pokemon	https://youtu.be/h92NII_daio
Battle! Frontier Brain	Ruby and Sapphire	Pokemon	https://youtu.be/U730ft9yESk
Battle! Gym Leader	Ruby and Sapphire	Pokemon	https://youtu.be/0j4sfjIXTA0
Battle! Regirock/Regice/Registeel	Ruby and Sapphire	Pokemon	https://youtu.be/a46OgneNMBs
Battle! Rival	Ruby and Sapphire	Pokemon	https://youtu.be/a6sSj1JlPnE
Battle! Super Ancient Pokémon	Ruby and Sapphire	Pokemon	https://youtu.be/r2BWx32tXXo
Battle! Team Aqua/Magma Grunt	Ruby and Sapphire	Pokemon	https://youtu.be/jG1P3BLXH0E
Battle! Team Aqua/Magma Leader	Ruby and Sapphire	Pokemon	https://youtu.be/Bd-1aXffkfA
Battle! Trainer	Ruby and Sapphire	Pokemon	https://youtu.be/Cp-waxoLel8
Battle! Wild Pokémon	Ruby and Sapphire	Pokemon	https://youtu.be/jh_64IKxwws
Bicycle	Ruby and Sapphire	Pokemon	https://youtu.be/gexTc0YbYx8
Dewford Town	Ruby and Sapphire	Pokemon	https://youtu.be/02K40TA3yMQ
Fortree City	Ruby and Sapphire	Pokemon	https://youtu.be/VKndzmu__nc
Lilycove City	Ruby and Sapphire	Pokemon	https://youtu.be/s2ut8s2hdSc
Littleroot Town	Ruby and Sapphire	Pokemon	https://youtu.be/im6tbN9SZXs
Mt. Chimney	Ruby and Sapphire	Pokemon	https://youtu.be/PFjg0ZV4CpY
Mt. Pyre (Inner Wall)	Ruby and Sapphire	Pokemon	https://youtu.be/DMavg1Y6wBg
Mt. Pyre (Outer Wall)	Ruby and Sapphire	Pokemon	https://youtu.be/eU-leqOh2Sk
Petalburg City	Ruby and Sapphire	Pokemon	https://youtu.be/L3fiaPBDfv8
Route 120	Ruby and Sapphire	Pokemon	https://youtu.be/Xzec20s-FlU
Rustboro City	Ruby and Sapphire	Pokemon	https://youtu.be/Y3auFhxfsmI
Slateport City	Ruby and Sapphire	Pokemon	https://youtu.be/l0yo32iVGA0
Sootopolis City	Ruby and Sapphire	Pokemon	https://youtu.be/xmMT6Pz0vqw
Surf	Ruby and Sapphire	Pokemon	https://youtu.be/Pyyis1fasd0
Verdanturf Town	Ruby and Sapphire	Pokemon	https://youtu.be/MHFBO-ASaE8
Victory Road	Ruby and Sapphire	Pokemon	https://youtu.be/tVImEZA_4a0
Cave	Snap	Pokemon	https://youtu.be/R5gC82sJoSc
Electro Tunnel	Snap	Pokemon	https://youtu.be/7aTMhuw1SZM
On the Beach	Snap	Pokemon	https://youtu.be/FrfsDZeb-XE
Pokémon Report	Snap	Pokemon	https://youtu.be/P_45MbZ0q90
Professor Oak's Check	Snap	Pokemon	https://youtu.be/wxIruEg-Dj0
Rainbow Cloud	Snap	Pokemon	https://youtu.be/SaxgSOQoH8s
River	Snap	Pokemon	https://youtu.be/oN5ClbX_Niw
Stone Valley	Snap	Pokemon	https://youtu.be/LPGsErRWU-c
Barrier Ball	Stadium 2	Pokemon	https://youtu.be/X6ftvMxUd1c
Delibird's Delivery	Stadium 2	Pokemon	https://youtu.be/So8ztXjOY6U
Egg Emergency	Stadium 2	Pokemon	https://youtu.be/veZS0GdQjz0
Quiz	Stadium 2	Pokemon	https://youtu.be/8tHmHvvlSo8
Rival Battle	Stadium 2	Pokemon	https://youtu.be/cnlBkd7CMjM
Dig! Dig! Dig!	Stadium	Pokemon	https://youtu.be/P_V18Hx-o-c
Ekans Hoop Hurl	Stadium	Pokemon	https://youtu.be/6Lip5JBN2uY
Free Battle	Stadium	Pokemon	https://youtu.be/vgcDZsgS1D4
Free Battle Menu	Stadium	Pokemon	https://youtu.be/XZ-UJGqaqs0
Gym Leader Battle	Stadium	Pokemon	https://youtu.be/fI4zCYX8Bmw
Gym Trainer Battle	Stadium	Pokemon	https://youtu.be/UtUUCLiLpWY
Kid's Club	Stadium	Pokemon	https://youtu.be/_TFCxflTKWQ
Magikarp Splash	Stadium	Pokemon	https://youtu.be/SmoZXlHkCIQ
Mewtwo Battle	Stadium	Pokemon	https://youtu.be/BmBIlYX5LiU
Pika Cup 1 (Battles 1-3)	Stadium	Pokemon	https://youtu.be/DBL9eRR82cM
Poké Cup 2 (Battles 4-6)	Stadium	Pokemon	https://youtu.be/oJqjE6hE-lw
Prime Cup 1 (Battles 1-3)	Stadium	Pokemon	https://youtu.be/-B3PMvUvtQU
Prime Cup Final Battle	Stadium	Pokemon	https://youtu.be/BY5tOcR7hRE
Rival Battle	Stadium	Pokemon	https://youtu.be/3PLrzck7QyQ
Rock Harden - Pokémon Present Revelation	Stadium	Pokemon	https://youtu.be/2XrQ8lDePvg
Run, Rattata, Run	Stadium	Pokemon	https://youtu.be/BF4lFmAzgX8
Snore War	Stadium	Pokemon	https://youtu.be/6i8QfvHFLvs
Sushi-Go-Round	Stadium	Pokemon	https://youtu.be/bNZ_b0TjZ7M
Thunder Dynamo	Stadium	Pokemon	https://youtu.be/wM29UkXkAQ4
Title	Stadium	Pokemon	https://youtu.be/2aGMyRj5XhM
Battle! Champion	Sun and Moon	Pokemon	https://youtu.be/-dkK9r57BNk
Battle! Elite Four	Sun and Moon	Pokemon	https://youtu.be/Dv7AXRqjTuQ
Battle! Island Kahuna	Sun and Moon	Pokemon	https://youtu.be/wIjsuw0uIqA
Battle! Lusamine	Sun and Moon	Pokemon	https://youtu.be/WnaVTcUDQMA
Battle! Team Skull Boss Guzma	Sun and Moon	Pokemon	https://youtu.be/REC7daXbjho
Battle! Trainer	Sun and Moon	Pokemon	https://youtu.be/KwI02CpAod8
Battle! Wild Pokémon	Sun and Moon	Pokemon	https://youtu.be/Csly8e_D0MQ
Guzma Encounter	Sun and Moon	Pokemon	https://youtu.be/UJEAeZmOqjM
Fire Island Volcano	Super Mystery Dungeon	Pokemon	https://youtu.be/usuKnzJLoHU
Foreboding Forest	Super Mystery Dungeon	Pokemon	https://youtu.be/ictmv9TbGJU
Lush Forest	Super Mystery Dungeon	Pokemon	https://youtu.be/mHgw1CJGi9w
Reverse Mountain	Super Mystery Dungeon	Pokemon	https://youtu.be/Xn59hsssENY
Second Dark Matter Battle	Super Mystery Dungeon	Pokemon	https://youtu.be/N4RUegWPdis
Tree of Life - Trunk	Super Mystery Dungeon	Pokemon	https://youtu.be/YIY8aKg4sOw
Battle! Battle Tower	Sword and Shield	Pokemon	https://youtu.be/Pvm5yDtaGiY
Battle! Galarian Birds (Articuno/Zapdos/Moltres)	Sword and Shield	Pokemon	https://youtu.be/X4Y0Rkc_VAU
Battle! Hop (Final)	Sword and Shield	Pokemon	https://youtu.be/euzRjM4bfcQ
Motostoke	Sword and Shield	Pokemon	https://youtu.be/vOOvNhxzeC0
Slumbering Weald	Sword and Shield	Pokemon	https://youtu.be/vfdwRBarBWM
Club Leader Duel	Pokémon Trading Card Game	Pokemon	https://youtu.be/Ddfd5bBv4-4
Duel	Pokémon Trading Card Game	Pokemon	https://youtu.be/f04lK1Ra1jE
Fighting, Science & Fire Club	Pokémon Trading Card Game	Pokemon	https://youtu.be/Wi5BRW0NRc8
Grand Master Duel	Pokémon Trading Card Game	Pokemon	https://youtu.be/tnh7elKaKhI
Great Hall	Pokémon Trading Card Game	Pokemon	https://youtu.be/hZQFdxdGNug
Imakuni's Theme	Pokémon Trading Card Game	Pokemon	https://youtu.be/w9r2r-T7z5g
Lightning & Grass Club	Pokémon Trading Card Game	Pokemon	https://youtu.be/AAsa22HLPJY
Mason's Lab / World Map	Pokémon Trading Card Game	Pokemon	https://youtu.be/hCgN2EEC3F4
Ronald's Theme	Pokémon Trading Card Game	Pokemon	https://youtu.be/lmQexMTr8Nk
Battle! Ultra Necrozma	Ultra Sun and Ultra Moon	Pokemon	https://youtu.be/NFTemk99fLU
Anistar City	X and Y	Pokemon	https://youtu.be/6k091sH8m0Y
Battle! Champion	X and Y	Pokemon	https://youtu.be/Ty2RFGvU92Q
Battle! Elite Four	X and Y	Pokemon	https://youtu.be/b_ZnRwrhlZE
Battle! Friend	X and Y	Pokemon	https://youtu.be/mFWk2HMaV3k
Battle! Gym Leader	X and Y	Pokemon	https://youtu.be/OSuQ3kBzXdk
Battle! Lysandre	X and Y	Pokemon	https://youtu.be/na-H5aSJRjs
Battle! Mewtwo	X and Y	Pokemon	https://youtu.be/Sb7Eldc2SAU
Battle! Successor Korrina	X and Y	Pokemon	https://youtu.be/UWFio5arA6g
Battle! Team Flare	X and Y	Pokemon	https://youtu.be/Xz6kS4FcAeA
Battle! Trainer	X and Y	Pokemon	https://youtu.be/SOtktDIVApg
Battle! Wild Pokémon	X and Y	Pokemon	https://youtu.be/O84ehSXozec
Battle! Xerneas/Yveltal	X and Y	Pokemon	https://youtu.be/NOvIgZYoYkk
Bicycle	X and Y	Pokemon	https://youtu.be/fR0wNf1Gz90
Cyllage City	X and Y	Pokemon	https://youtu.be/dAwgrcRDu88
Gate	X and Y	Pokemon	https://youtu.be/IRXv4ryvYnE
Geosenge Town	X and Y	Pokemon	https://youtu.be/4V8Y-BOnXmQ
Glittering Cave	X and Y	Pokemon	https://youtu.be/NEG_8gJeDfU
Kalos Region Theme	X and Y	Pokemon	https://youtu.be/H8E9mUIDaxE
Laverre City	X and Y	Pokemon	https://youtu.be/_ZfQQiwUKKo
Lumiose City	X and Y	Pokemon	https://youtu.be/2AfxpCJXcr0
Professor Sycamore's Theme	X and Y	Pokemon	https://youtu.be/BOslj3Zr9bY
Route 1	X and Y	Pokemon	https://youtu.be/lk6h88C9keY
Route 15	X and Y	Pokemon	https://youtu.be/SCH4wVasiD4
Santalune City	X and Y	Pokemon	https://youtu.be/0PYFE_9uL8g
Santalune Forest	X and Y	Pokemon	https://youtu.be/7QVi1vRGnx0
Secret Super Training	X and Y	Pokemon	https://youtu.be/IoeVEnPtCdM
Shalour City	X and Y	Pokemon	https://youtu.be/61DVgGtnyBY
Snowbelle City	X and Y	Pokemon	https://youtu.be/iabhM-i43XI
Surfing	X and Y	Pokemon	https://youtu.be/iRYjSFfjjfo
The Kalos Power Plant	X and Y	Pokemon	https://youtu.be/DeA53uP_bxU
The Sycamore Pokémon Lab	X and Y	Pokemon	https://youtu.be/G463YvkurXY
Vaniville Town	X and Y	Pokemon	https://youtu.be/MOkWNuGfCD0
Event ~ The Truth About Shadow Mewtwo	Pokkén Tournament	Pokemon	https://youtu.be/bu3Wjo2S67I
Neos City	Pokkén Tournament	Pokemon	https://youtu.be/DrUzSmsu9fs
Regi Ruins	Pokken Tournament	Pokemon	https://youtu.be/QHbj3GlWugk
Tellur Town (Autumn)	Pokkén Tournament	Pokemon	https://youtu.be/nsjWXpDzdfE
Thalia Beach	Pokkén Tournament	Pokemon	https://youtu.be/SMcigZNlSqg
