Team Rocket Hideout	FireRed and LeafGreen	Pokemon	https://youtu.be/edL6I9cKZkI
Mt. Moon	FireRed and LeafGreen	Pokemon	https://youtu.be/5YWPCXLXvDA
Route 1	FireRed and LeafGreen	Pokemon	https://youtu.be/7RBuIWPn4EA
Cerulean City	FireRed and LeafGreen	Pokemon	https://youtu.be/Vr1wBF7yZRc
Pokémon Center	FireRed and LeafGreen	Pokemon	https://youtu.be/8RJZIEVsDVE
Cinnabar Island	FireRed and LeafGreen	Pokemon	https://youtu.be/fPmVzG4RSIQ
Pallet Town	FireRed and LeafGreen	Pokemon	https://youtu.be/dfRLeXXsdnM
Game Corner	FireRed and LeafGreen	Pokemon	https://youtu.be/e4v6XqG81jA
Pokémon Tower	FireRed and LeafGreen	Pokemon	https://youtu.be/gGQCMnVjK9g
Battle! Trainer	FireRed and LeafGreen	Pokemon	https://youtu.be/13nNWVHkiEY
Viridian City/Pewter City	FireRed and LeafGreen	Pokemon	https://youtu.be/16v_M1ygxYE
Vermilion City	FireRed and LeafGreen	Pokemon	https://youtu.be/Y42IIwqfgkE
Route 3	FireRed and LeafGreen	Pokemon	https://youtu.be/Oxrar0EPIV4
Silph Co.	FireRed and LeafGreen	Pokemon	https://youtu.be/acnVH5NoYf8
Viridian Forest	FireRed and LeafGreen	Pokemon	https://youtu.be/MM8qhyxwIQo
Route 11	FireRed and LeafGreen	Pokemon	https://youtu.be/a6AgVuT6BQI
St. Anne	FireRed and LeafGreen	Pokemon	https://youtu.be/Aq3gneejUg4
Battle! Champion	FireRed and LeafGreen	Pokemon	https://youtu.be/-4vpdkEkup8
Celadon City	FireRed and LeafGreen	Pokemon	https://youtu.be/RiGf4DKG3N4
Pokémon Gym	FireRed and LeafGreen	Pokemon	https://youtu.be/FAO6TGnFTkA
Surf	FireRed and LeafGreen	Pokemon	https://youtu.be/j7cnKLVn-wk
Battle! Wild Pokémon	FireRed and LeafGreen	Pokemon	https://youtu.be/78Gzi7nwOrI
Battle! Deoxys	FireRed and LeafGreen	Pokemon	https://youtu.be/zCvccmNwFV8
Bicycle	FireRed and LeafGreen	Pokemon	https://youtu.be/dJ02Yk8U7d0
Follow Me (Guide)	FireRed and LeafGreen	Pokemon	https://youtu.be/9koeaJutZdY
Lavender Town	FireRed and LeafGreen	Pokemon	https://youtu.be/WzW9Xf08GaI
Battle! Gym Leader	FireRed and LeafGreen	Pokemon	https://youtu.be/yylKlV2Wij8
Pokémon Mansion	FireRed and LeafGreen	Pokemon	https://youtu.be/5Z2bXmnomDY
Battle! Team Rocket	Gold and Silver	Pokemon	https://youtu.be/tWF7Q4-StOs
Battle! Champion	Gold and Silver	Pokemon	https://youtu.be/gpMKVAcjeTg
S.S. Aqua	Gold and Silver	Pokemon	https://youtu.be/DBEhQRaRS6I
Battle! Trainer (Johto)	Gold and Silver	Pokemon	https://youtu.be/GOgMqbWMiOo
Game Corner	Gold and Silver	Pokemon	https://youtu.be/kBGc8j539O8
Violet City/Olivine City	Gold and Silver	Pokemon	https://youtu.be/CS_ZMPj21IE
Radio Tower Takeover!	Gold and Silver	Pokemon	https://youtu.be/SASncz_P4Zc
Lavender Town	Gold and Silver	Pokemon	https://youtu.be/g76W944CXzo
Battle! Rival	Gold and Silver	Pokemon	https://youtu.be/1nGUYMr6Jws
Battle! Gym Leader (Johto)	Gold and Silver	Pokemon	https://youtu.be/e9UNWmjMXcw
Battle! Wild Pokémon (Kanto)	Gold and Silver	Pokemon	https://youtu.be/lGAnaPCzk_s
Battle! Raikou/Entei/Suicune	Gold and Silver	Pokemon	https://youtu.be/y8Pgfp4JYW0
Dark Cave/Ice Path	Gold and Silver	Pokemon	https://youtu.be/1JLHpXb3sP8
Goldenrod City	Gold and Silver	Pokemon	https://youtu.be/Tp8nuM-nwPE
Azalea Town	Gold and Silver	Pokemon	https://youtu.be/64obE19g6Mk
Battle! Gym Leader (Kanto)	Gold and Silver	Pokemon	https://youtu.be/bk-9xWqZZXY
Bicycle	Gold and Silver	Pokemon	https://youtu.be/_kuJVW1kXTM
New Bark Town	Gold and Silver	Pokemon	https://youtu.be/D0j9AOEhzO8
Battle! Wild Pokémon (Johto)	Gold and Silver	Pokemon	https://youtu.be/ZQ7UpTUiixk
Surf	Gold and Silver	Pokemon	https://youtu.be/q-p6_aupNGc
Ecruteak City	Gold and Silver	Pokemon	https://youtu.be/GhJhR96tJwk
Cherrygrove City	Gold and Silver	Pokemon	https://youtu.be/UhXiUxHhHIU
Bug Catching Contest	Gold and Silver	Pokemon	https://youtu.be/XsAja3_vjws
Battle! Trainer (Kanto)	Gold and Silver	Pokemon	https://youtu.be/sLIF66XLL8Y
Route 47/48	HeartGold and SoulSilver	Pokemon	https://youtu.be/1o0t3P4ddm4
New Bark Town	HeartGold and SoulSilver	Pokemon	https://youtu.be/NpJH3f8YX7A
Don't Ever Forget	Explorers of Sky	Pokemon	https://youtu.be/5oMi9H74pjE
Dialga's Fight to the Finish!	Explorers of Sky	Pokemon	https://youtu.be/bPGuiZ48PbA
Treasure Town	Explorers of Sky	Pokemon	https://youtu.be/9NGcVkm0Y3U
Do Your Best	Explorers of Sky	Pokemon	https://youtu.be/E_l1LJWfqUc
Pokémon Exploration Team Theme	Explorers of Sky	Pokemon	https://youtu.be/bhfnjWlJhRU
Temporal Tower	Explorers of Sky	Pokemon	https://youtu.be/9hSrrXJkHjQ
Battle! Lorekeeper Zinnia	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/GIn8_Q27WFY
Mt. Pyre	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/eu6tON1xkBU
Wild Pokémon Battle	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/EtPIFmwjxM8
Victory Road	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/oLmP9sLZnt8
Slateport City	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/wW-Pu4Squ8M
Wally Theme (Emotion)	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/NPnw-2pGAq8
Verdanturf Town	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/5VTWvQHsMDk
Battle! Rival (Brendan/May)	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/JPbl6o9mGEs
Battle! Trainer	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/in3zXwiDlkE
Battle! Wally (Final)	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/9sX_54hHcEE
Regirock/Regice/Registeel Battle	Omega Ruby and Alpha Sapphire	Pokemon	https://youtu.be/jiDgi4BN7aE
Vermilion City	Red and Blue	Pokemon	https://youtu.be/AIb0EG1BQFA
Battle! Trainer	Red and Blue	Pokemon	https://youtu.be/v1xivdTB8qY
S.S. Anne	Red and Blue	Pokemon	https://youtu.be/AtQqYMWFafM
Pokémon Center	Red and Blue	Pokemon	https://youtu.be/L-hK0m_i3Go
Pokémon Lab	Red and Blue	Pokemon	https://youtu.be/JrTdQ-Vvp-g
Pewter City	Red and Blue	Pokemon	https://youtu.be/AdKj5cmt_OA
Viridian Forest	Red and Blue	Pokemon	https://youtu.be/jc-1ndC7cr8
Game Corner	Red and Blue	Pokemon	https://youtu.be/s6xGY9wr8ls
Team Rocket Hideout	Red and Blue	Pokemon	https://youtu.be/Hu8eoZ0j0fs
Route 4	Red and Blue	Pokemon	https://youtu.be/c_XEAfV5Iys
Professor Oak	Red and Blue	Pokemon	https://youtu.be/znLforV9pgE
Rival Encounter	Red and Blue	Pokemon	https://youtu.be/J3Gc1ZUNgUo
Cerulean City	Red and Blue	Pokemon	https://youtu.be/gnLHjgaisPc
Lavender Town	Red and Blue	Pokemon	https://youtu.be/YLEw185e7SM
Cycling Theme	Red and Blue	Pokemon	https://youtu.be/J1VtrL7lP8s
Route 1	Red and Blue	Pokemon	https://youtu.be/u4cVF9dKHvc
Guidepost	Red and Blue	Pokemon	https://youtu.be/FcK9tnJUop4
Battle! Gym Leader	Red and Blue	Pokemon	https://youtu.be/e2bmMCmWs9A
Pokémon Tower	Red and Blue	Pokemon	https://youtu.be/j7AUnYyG1Rk
Pokémon Gym	Red and Blue	Pokemon	https://youtu.be/Vx5p1Jv27Zk
Silph Co.	Red and Blue	Pokemon	https://youtu.be/E-rcps1nn2M
Route 11	Red and Blue	Pokemon	https://youtu.be/rNHsOQQVjZk
Cinnabar Island	Red and Blue	Pokemon	https://youtu.be/e2K6yJjrtPE
Surfing	Red and Blue	Pokemon	https://youtu.be/Y2pzvMmuyB8
Pallet Town	Red and Blue	Pokemon	https://youtu.be/X-ctKr8YctU
Victory Road	Red and Blue	Pokemon	https://youtu.be/naSBf3yOKcY
Battle! Champion	Red and Blue	Pokemon	https://youtu.be/QjA0V57kzR8
Battle! Wild Pokémon	Red and Blue	Pokemon	https://youtu.be/vkrdK40V_7c
Mt. Moon	Red and Blue	Pokemon	https://youtu.be/xfH1e2E2hKM
Pokémon Mansion	Red and Blue	Pokemon	https://youtu.be/0GdSvMEFppc
Slateport City	Ruby and Sapphire	Pokemon	https://youtu.be/l0yo32iVGA0
Battle! Elite Four	Ruby and Sapphire	Pokemon	https://youtu.be/h92NII_daio
Battle! Regirock/Regice/Registeel	Ruby and Sapphire	Pokemon	https://youtu.be/a46OgneNMBs
Battle! Team Aqua/Magma Grunt	Ruby and Sapphire	Pokemon	https://youtu.be/jG1P3BLXH0E
Route 120	Ruby and Sapphire	Pokemon	https://youtu.be/Xzec20s-FlU
Victory Road	Ruby and Sapphire	Pokemon	https://youtu.be/tVImEZA_4a0
Battle! Frontier Brain	Ruby and Sapphire	Pokemon	https://youtu.be/U730ft9yESk
Dewford Town	Ruby and Sapphire	Pokemon	https://youtu.be/02K40TA3yMQ
Lilycove City	Ruby and Sapphire	Pokemon	https://youtu.be/s2ut8s2hdSc
Surf	Ruby and Sapphire	Pokemon	https://youtu.be/Pyyis1fasd0
Verdanturf Town	Ruby and Sapphire	Pokemon	https://youtu.be/MHFBO-ASaE8
Mt. Chimney	Ruby and Sapphire	Pokemon	https://youtu.be/PFjg0ZV4CpY
Rustboro City	Ruby and Sapphire	Pokemon	https://youtu.be/Y3auFhxfsmI
Battle! Team Aqua/Magma Leader	Ruby and Sapphire	Pokemon	https://youtu.be/Bd-1aXffkfA
Battle! Champion Music	Ruby and Sapphire	Pokemon	https://youtu.be/LaAGsbtETIg
Littleroot Town	Ruby and Sapphire	Pokemon	https://youtu.be/im6tbN9SZXs
Battle! Trainer	Ruby and Sapphire	Pokemon	https://youtu.be/Cp-waxoLel8
Sootopolis City	Ruby and Sapphire	Pokemon	https://youtu.be/xmMT6Pz0vqw
Battle! Gym Leader	Ruby and Sapphire	Pokemon	https://youtu.be/0j4sfjIXTA0
Battle! Super Ancient Pokémon	Ruby and Sapphire	Pokemon	https://youtu.be/r2BWx32tXXo
Mt. Pyre Outer Wall	Ruby and Sapphire	Pokemon	https://youtu.be/eU-leqOh2Sk
Fortree City	Ruby and Sapphire	Pokemon	https://youtu.be/VKndzmu__nc
Battle! Wild Pokémon	Ruby and Sapphire	Pokemon	https://youtu.be/jh_64IKxwws
Mt. Pyre Inner Wall	Ruby and Sapphire	Pokemon	https://youtu.be/DMavg1Y6wBg
Battle! Rival Music	Ruby and Sapphire	Pokemon	https://youtu.be/a6sSj1JlPnE
Bicycle	Ruby and Sapphire	Pokemon	https://youtu.be/gexTc0YbYx8
Petalburg City	Ruby and Sapphire	Pokemon	https://youtu.be/L3fiaPBDfv8
Battle Pyramid	Ruby and Sapphire	Pokemon	https://youtu.be/ae6KKpfPgHM
Cave	Snap	Pokemon	https://youtu.be/R5gC82sJoSc
River	Snap	Pokemon	https://youtu.be/oN5ClbX_Niw
Picture Values	Snap	Pokemon	https://youtu.be/wxIruEg-Dj0
Gotta Snap 'em All!	Snap	Pokemon	https://youtu.be/QPegiPMvSlI
Electro Tunnel	Snap	Pokemon	https://youtu.be/7aTMhuw1SZM
Pokémon Report	Snap	Pokemon	https://youtu.be/P_45MbZ0q90
On the Beach	Snap	Pokemon	https://youtu.be/FrfsDZeb-XE
Stone Valley	Snap	Pokemon	https://youtu.be/LPGsErRWU-c
Egg Emergency	Stadium 2	Pokemon	https://youtu.be/veZS0GdQjz0
Rival Battle	Stadium 2	Pokemon	https://youtu.be/cnlBkd7CMjM
Barrier Ball	Stadium 2	Pokemon	https://youtu.be/X6ftvMxUd1c
Quiz	Stadium 2	Pokemon	https://youtu.be/8tHmHvvlSo8
Delibird's Delivery	Stadium 2	Pokemon	https://youtu.be/So8ztXjOY6U
Magikarp Splash	Stadium	Pokemon	https://youtu.be/SmoZXlHkCIQ
Sushi-Go-Round	Stadium	Pokemon	https://youtu.be/bNZ_b0TjZ7M
Poke Cup 2 (Battles 4-6)	Stadium	Pokemon	https://youtu.be/oJqjE6hE-lw
Prime Cup 1 (Battles 1-3)	Stadium	Pokemon	https://youtu.be/-B3PMvUvtQU
Mewtwo Battle	Stadium	Pokemon	https://youtu.be/BmBIlYX5LiU
Kid's Club	Stadium	Pokemon	https://youtu.be/_TFCxflTKWQ
Rock Harden - Pokémon Present Revelation	Stadium	Pokemon	https://youtu.be/2XrQ8lDePvg
Snore War	Stadium	Pokemon	https://youtu.be/6i8QfvHFLvs
Gym Trainer Battle	Stadium	Pokemon	https://youtu.be/UtUUCLiLpWY
Ekans Hoop Hurl	Stadium	Pokemon	https://youtu.be/6Lip5JBN2uY
Gym Leader Battle	Stadium	Pokemon	https://youtu.be/fI4zCYX8Bmw
Free Battle	Stadium	Pokemon	https://youtu.be/vgcDZsgS1D4
Dig! Dig! Dig!	Stadium	Pokemon	https://youtu.be/P_V18Hx-o-c
Prime Cup Final Battle	Stadium	Pokemon	https://youtu.be/BY5tOcR7hRE
Thunder Dynamo	Stadium	Pokemon	https://youtu.be/wM29UkXkAQ4
Run, Rattata, Run	Stadium	Pokemon	https://youtu.be/BF4lFmAzgX8
Battle! Elite Four	Sun and Moon	Pokemon	https://youtu.be/Dv7AXRqjTuQ
Battle! Trainer	Sun and Moon	Pokemon	https://youtu.be/KwI02CpAod8
Battle! Island Kahuna	Sun and Moon	Pokemon	https://youtu.be/wIjsuw0uIqA
Battle! Wild Pokémon	Sun and Moon	Pokemon	https://youtu.be/Csly8e_D0MQ
Battle! Team Skull Boss Guzma	Sun and Moon	Pokemon	https://youtu.be/REC7daXbjho
Battle! Lusamine	Sun and Moon	Pokemon	https://youtu.be/WnaVTcUDQMA
Battle! Champion	Sun and Moon	Pokemon	https://youtu.be/-dkK9r57BNk
Guzma Encounter	Sun and Moon	Pokemon	https://youtu.be/UJEAeZmOqjM
Lush Forest	Super Mystery Dungeon	Pokemon	https://youtu.be/mHgw1CJGi9w
Reverse Mountain	Super Mystery Dungeon	Pokemon	https://youtu.be/Xn59hsssENY
Second Dark Matter Battle	Super Mystery Dungeon	Pokemon	https://youtu.be/N4RUegWPdis
Fire Island Volcano	Super Mystery Dungeon	Pokemon	https://youtu.be/usuKnzJLoHU
Tree of Life - Trunk	Super Mystery Dungeon	Pokemon	https://youtu.be/YIY8aKg4sOw
Foreboding Forest	Super Mystery Dungeon	Pokemon	https://youtu.be/ictmv9TbGJU
Battle! Battle Tower	Sword and Shield	Pokemon	https://youtu.be/Pvm5yDtaGiY
Battle! Galarian Birds (Articuno/Zapdos/Moltres)	Sword and Shield	Pokemon	https://youtu.be/X4Y0Rkc_VAU
Battle! Hop (Final)	Sword and Shield	Pokemon	https://youtu.be/euzRjM4bfcQ
Motostoke	Sword and Shield	Pokemon	https://youtu.be/vOOvNhxzeC0
Slumbering Weald	Sword and Shield	Pokemon	https://youtu.be/vfdwRBarBWM
Mason's Lab / World Map	Pokémon Trading Card Game	Pokemon	https://youtu.be/hCgN2EEC3F4
Ronald's Theme	Pokémon Trading Card Game	Pokemon	https://youtu.be/lmQexMTr8Nk
Grand Master Duel	Pokémon Trading Card Game	Pokemon	https://youtu.be/tnh7elKaKhI
Fighting	Pokémon Trading Card Game	Pokemon	https://youtu.be/f04lK1Ra1jE
Club Leader Duel	Pokémon Trading Card Game	Pokemon	https://youtu.be/Ddfd5bBv4-4
Lightning & Grass Club	Pokémon Trading Card Game	Pokemon	https://youtu.be/AAsa22HLPJY
Normal Duel	Pokémon Trading Card Game	Pokemon	https://youtu.be/IL-QkTrR_oo
Great Hall	Pokémon Trading Card Game	Pokemon	https://youtu.be/hZQFdxdGNug
Battle! Ultra Necrozma	Ultra Sun and Ultra Moon	Pokemon	https://youtu.be/NFTemk99fLU
Cyllage City	X and Y	Pokemon	https://youtu.be/dAwgrcRDu88
Anistar City	X and Y	Pokemon	https://youtu.be/6k091sH8m0Y
Surfing	X and Y	Pokemon	https://youtu.be/iRYjSFfjjfo
Battle! Team Flare	X and Y	Pokemon	https://youtu.be/Xz6kS4FcAeA
Glittering Cave	X and Y	Pokemon	https://youtu.be/NEG_8gJeDfU
Battle! Wild Pokémon	X and Y	Pokemon	https://youtu.be/O84ehSXozec
Route 1	X and Y	Pokemon	https://youtu.be/lk6h88C9keY
Vaniville Town	X and Y	Pokemon	https://youtu.be/MOkWNuGfCD0
Snowbelle City	X and Y	Pokemon	https://youtu.be/iabhM-i43XI
Battle! Champion	X and Y	Pokemon	https://youtu.be/Ty2RFGvU92Q
Battle! Elite Four	X and Y	Pokemon	https://youtu.be/b_ZnRwrhlZE
The Sycamore Pokémon Lab	X and Y	Pokemon	https://youtu.be/G463YvkurXY
The Kalos Power Plant	X and Y	Pokemon	https://youtu.be/DeA53uP_bxU
Geosenge Town	X and Y	Pokemon	https://youtu.be/4V8Y-BOnXmQ
Battle! Mewtwo	X and Y	Pokemon	https://youtu.be/Sb7Eldc2SAU
Professor Sycamore's Theme	X and Y	Pokemon	https://youtu.be/BOslj3Zr9bY
Battle! Lysandre	X and Y	Pokemon	https://youtu.be/na-H5aSJRjs
Secret Super Training	X and Y	Pokemon	https://youtu.be/IoeVEnPtCdM
Bicycle	X and Y	Pokemon	https://youtu.be/fR0wNf1Gz90
Battle! Xerneas/Yveltal	X and Y	Pokemon	https://youtu.be/NOvIgZYoYkk
Santalune City	X and Y	Pokemon	https://youtu.be/0PYFE_9uL8g
Kalos Region Theme	X and Y	Pokemon	https://youtu.be/H8E9mUIDaxE
Gate	X and Y	Pokemon	https://youtu.be/IRXv4ryvYnE
Route 15	X and Y	Pokemon	https://youtu.be/SCH4wVasiD4
Santalune Forest	X and Y	Pokemon	https://youtu.be/7QVi1vRGnx0
Battle! Successor Korrina	X and Y	Pokemon	https://youtu.be/UWFio5arA6g
Battle! Trainer	X and Y	Pokemon	https://youtu.be/SOtktDIVApg
Battle! Friend	X and Y	Pokemon	https://youtu.be/mFWk2HMaV3k
Shalour City	X and Y	Pokemon	https://youtu.be/61DVgGtnyBY
Lumiose City	X and Y	Pokemon	https://youtu.be/2AfxpCJXcr0
Battle! Gym Leader	X and Y	Pokemon	https://youtu.be/OSuQ3kBzXdk
Laverre City	X and Y	Pokemon	https://youtu.be/_ZfQQiwUKKo
Regi Ruins	Pokken Tournament	Pokemon	https://youtu.be/QHbj3GlWugk
Tellur Town (Autumn)	Pokkén Tournament	Pokemon	https://youtu.be/nsjWXpDzdfE
Event ~ The Truth About Shadow Mewtwo	Pokkén Tournament	Pokemon	https://youtu.be/bu3Wjo2S67I
Neos City	Pokkén Tournament	Pokemon	https://youtu.be/DrUzSmsu9fs
Thalia Beach	Pokkén Tournament	Pokemon	https://youtu.be/SMcigZNlSqg
